Search Results: Wisconsin / 2016 
FIPS code,State,Jurisdiction,Division,Precincts,Total Registration,Make,Model,Equipment Type,VVPAT,Accessible Use,Early Voting,Absentee Ballots,Polling Place
5510974675,Wisconsin,St. Croix Village,Somerset,1,1284,Election Systems & Software,ExpressVote,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5510976300,Wisconsin,St. Croix Town,Springfield,1,537,Election Systems & Software,ExpressVote,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5510976300,Wisconsin,St. Croix Town,Springfield,1,537,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5510970825,Wisconsin,St. Croix Town,St. Joseph,1,2612,Election Systems & Software,ExpressVote,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5510970825,Wisconsin,St. Croix Town,St. Joseph,1,2612,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5510976675,Wisconsin,St. Croix Town,Stanton,1,555,Election Systems & Software,ExpressVote,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5510976675,Wisconsin,St. Croix Town,Stanton,1,555,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5510976850,Wisconsin,St. Croix Town,Star Prairie,1,2101,Election Systems & Software,ExpressVote,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5510976850,Wisconsin,St. Croix Town,Star Prairie,1,2101,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5510976825,Wisconsin,St. Croix Village,Star Prairie,1,357,Election Systems & Software,ExpressVote,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5510976825,Wisconsin,St. Croix Village,Star Prairie,1,357,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5510980800,Wisconsin,St. Croix Town,Troy,1,3208,Election Systems & Software,ExpressVote,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5510980800,Wisconsin,St. Croix Town,Troy,1,3208,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5510983400,Wisconsin,St. Croix Town,Warren,1,1053,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5510983400,Wisconsin,St. Croix Town,Warren,1,1053,Election Systems & Software,ExpressVote,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5510987475,Wisconsin,St. Croix Village,Wilson,1,126,Election Systems & Software,ExpressVote,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5510987475,Wisconsin,St. Croix Village,Wilson,1,126,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5510989025,Wisconsin,St. Croix Village,Woodville,1,708,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5510989025,Wisconsin,St. Croix Village,Woodville,1,708,Election Systems & Software,ExpressVote,Ballot Marking Device or System,N/A,Yes,Yes,No,Yes
5511903900,Wisconsin,Taylor Town,Aurora,1,186,Election Systems & Software,iVotronic,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511903900,Wisconsin,Taylor Town,Aurora,1,186,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5511910400,Wisconsin,Taylor Town,Browning,1,488,Election Systems & Software,iVotronic,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511910400,Wisconsin,Taylor Town,Browning,1,488,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5511914200,Wisconsin,Taylor Town,Chelsea,1,439,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5511914200,Wisconsin,Taylor Town,Chelsea,1,439,Election Systems & Software,iVotronic,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511915450,Wisconsin,Taylor Town,Cleveland,1,141,Election Systems & Software,iVotronic,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511915450,Wisconsin,Taylor Town,Cleveland,1,141,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5511919225,Wisconsin,Taylor Town,Deer Creek,1,378,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5511919225,Wisconsin,Taylor Town,Deer Creek,1,378,Election Systems & Software,iVotronic,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511926425,Wisconsin,Taylor Town,Ford,1,141,Election Systems & Software,iVotronic,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511926425,Wisconsin,Taylor Town,Ford,1,141,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5511929175,Wisconsin,Taylor Village,Gilman,1,213,Election Systems & Software,iVotronic,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511929175,Wisconsin,Taylor Village,Gilman,1,213,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5511929837,Wisconsin,Taylor Town,Goodrich,1,300,Election Systems & Software,iVotronic,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511929837,Wisconsin,Taylor Town,Goodrich,1,300,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5511931600,Wisconsin,Taylor Town,Greenwood,1,363,Election Systems & Software,iVotronic,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511931600,Wisconsin,Taylor Town,Greenwood,1,363,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5511931750,Wisconsin,Taylor Town,Grover,1,140,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5511931750,Wisconsin,Taylor Town,Grover,1,140,Election Systems & Software,iVotronic,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511932300,Wisconsin,Taylor Town,Hammel,1,455,Election Systems & Software,iVotronic,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511932300,Wisconsin,Taylor Town,Hammel,1,455,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5511935525,Wisconsin,Taylor Town,Holway,1,317,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5511935525,Wisconsin,Taylor Town,Holway,1,317,Election Systems & Software,iVotronic,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511938627,Wisconsin,Taylor Town,Jump River,1,173,Election Systems & Software,iVotronic,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511938627,Wisconsin,Taylor Town,Jump River,1,173,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5511944900,Wisconsin,Taylor Town,Little Black,1,638,Election Systems & Software,Model 100,Optical Scan,N/A,No,Yes,Yes,Yes
5511944900,Wisconsin,Taylor Town,Little Black,1,638,Election Systems & Software,iVotronic,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511946150,Wisconsin,Taylor Village,Lublin,1,68,Election Systems & Software,iVotronic,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511946150,Wisconsin,Taylor Village,Lublin,1,68,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5511946925,Wisconsin,Taylor Town,Maplehurst,1,200,Election Systems & Software,iVotronic,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511946925,Wisconsin,Taylor Town,Maplehurst,1,200,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5511948925,Wisconsin,Taylor Town,McKinley,1,197,Election Systems & Software,iVotronic,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511948925,Wisconsin,Taylor Town,McKinley,1,197,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5511950450,Wisconsin,Taylor Town,Medford,1,1444,Election Systems & Software,Model 100,Optical Scan,N/A,No,Yes,Yes,Yes
5511950425,Wisconsin,Taylor City,Medford,1,2296,Election Systems & Software,iVotronic,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511950425,Wisconsin,Taylor City,Medford,1,2296,Election Systems & Software,DS200,Optical Scan,N/A,No,Yes,Yes,Yes
5511950450,Wisconsin,Taylor Town,Medford,1,1444,Election Systems & Software,iVotronic,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511953550,Wisconsin,Taylor Town,Molitor,1,200,Election Systems & Software,iVotronic,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511953550,Wisconsin,Taylor Town,Molitor,1,200,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5511962100,Wisconsin,Taylor Town,Pershing,1,95,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5511962100,Wisconsin,Taylor Town,Pershing,1,95,Election Systems & Software,iVotronic,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511967275,Wisconsin,Taylor Village,Rib Lake,1,439,Election Systems & Software,iVotronic,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511967275,Wisconsin,Taylor Village,Rib Lake,1,439,Election Systems & Software,Model 100,Optical Scan,N/A,No,Yes,Yes,Yes
5511967300,Wisconsin,Taylor Town,Rib Lake,1,465,Election Systems & Software,iVotronic,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511967300,Wisconsin,Taylor Town,Rib Lake,1,465,Election Systems & Software,Model 100,Optical Scan,N/A,No,Yes,Yes,Yes
5511969400,Wisconsin,Taylor Town,Roosevelt,1,224,Election Systems & Software,iVotronic,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511969400,Wisconsin,Taylor Town,Roosevelt,1,224,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5511977100,Wisconsin,Taylor Village,Stetsonville,1,258,Election Systems & Software,iVotronic,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511977100,Wisconsin,Taylor Village,Stetsonville,1,258,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5511978950,Wisconsin,Taylor Town,Taft,1,202,Election Systems & Software,iVotronic,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5511978950,Wisconsin,Taylor Town,Taft,1,202,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5511985450,Wisconsin,Taylor Town,Westboro,1,432,Election Systems & Software,Model 100,Optical Scan,N/A,No,Yes,Yes,Yes
5511985450,Wisconsin,Taylor Town,Westboro,1,432,Election Systems & Software,iVotronic,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5512100925,Wisconsin,Trempealeau Town,Albion,1,365,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5512100925,Wisconsin,Trempealeau Town,Albion,1,365,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5512102500,Wisconsin,Trempealeau City,Arcadia,1,1067,Sequoia (Dominion),Optech IIIP-Eagle,Optical Scan,N/A,No,Yes,Yes,Yes
5512102525,Wisconsin,Trempealeau Town,Arcadia,1,1044,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5512102525,Wisconsin,Trempealeau Town,Arcadia,1,1044,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5512102500,Wisconsin,Trempealeau City,Arcadia,1,1067,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5512108075,Wisconsin,Trempealeau City,Blair,1,624,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5512108075,Wisconsin,Trempealeau City,Blair,1,624,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5512111325,Wisconsin,Trempealeau Town,Burnside,1,269,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5512111325,Wisconsin,Trempealeau Town,Burnside,1,269,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5512111975,Wisconsin,Trempealeau Town,Caledonia,1,565,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5512111975,Wisconsin,Trempealeau Town,Caledonia,1,565,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5512114525,Wisconsin,Trempealeau Town,Chimney Rock,1,148,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5512114525,Wisconsin,Trempealeau Town,Chimney Rock,1,148,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5512120300,Wisconsin,Trempealeau Town,Dodge,1,267,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5512120300,Wisconsin,Trempealeau Town,Dodge,1,267,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5512123175,Wisconsin,Trempealeau Village,Eleva,1,321,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5512123175,Wisconsin,Trempealeau Village,Eleva,1,321,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5512124400,Wisconsin,Trempealeau Village,Ettrick,1,288,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5512124400,Wisconsin,Trempealeau Village,Ettrick,1,288,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5512124425,Wisconsin,Trempealeau Town,Ettrick,1,800,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5512124425,Wisconsin,Trempealeau Town,Ettrick,1,800,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5512128150,Wisconsin,Trempealeau Town,Gale,1,1035,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5512128150,Wisconsin,Trempealeau Town,Gale,1,1035,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5512128200,Wisconsin,Trempealeau City,Galesville,1,893,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5512128200,Wisconsin,Trempealeau City,Galesville,1,893,Sequoia (Dominion),Optech IIIP-Eagle,Optical Scan,N/A,No,Yes,Yes,Yes
5512132050,Wisconsin,Trempealeau Town,Hale,1,633,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5512132050,Wisconsin,Trempealeau Town,Hale,1,633,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5512136800,Wisconsin,Trempealeau City,Independence,1,591,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5512136800,Wisconsin,Trempealeau City,Independence,1,591,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5512144500,Wisconsin,Trempealeau Town,Lincoln,1,392,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5512144500,Wisconsin,Trempealeau Town,Lincoln,1,392,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5512160575,Wisconsin,Trempealeau City,Osseo,1,1009,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5512160575,Wisconsin,Trempealeau City,Osseo,1,1009,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5512162650,Wisconsin,Trempealeau Town,Pigeon,1,393,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5512162650,Wisconsin,Trempealeau Town,Pigeon,1,393,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5512162675,Wisconsin,Trempealeau Village,Pigeon Falls,1,221,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5512162675,Wisconsin,Trempealeau Village,Pigeon Falls,1,221,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5512165500,Wisconsin,Trempealeau Town,Preston,1,484,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5512165500,Wisconsin,Trempealeau Town,Preston,1,484,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5512177825,Wisconsin,Trempealeau Village,Strum,1,603,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5512177825,Wisconsin,Trempealeau Village,Strum,1,603,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5512178500,Wisconsin,Trempealeau Town,Sumner,1,510,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5512178500,Wisconsin,Trempealeau Town,Sumner,1,510,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5512180475,Wisconsin,Trempealeau Village,Trempealeau,1,973,Sequoia (Dominion),Optech IIIP-Eagle,Optical Scan,N/A,No,Yes,Yes,Yes
5512180500,Wisconsin,Trempealeau Town,Trempealeau,1,1167,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5512180500,Wisconsin,Trempealeau Town,Trempealeau,1,1167,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5512180475,Wisconsin,Trempealeau Village,Trempealeau,1,973,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5512181875,Wisconsin,Trempealeau Town,Unity,1,300,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5512181875,Wisconsin,Trempealeau Town,Unity,1,300,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5512186725,Wisconsin,Trempealeau City,Whitehall,1,791,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5512186725,Wisconsin,Trempealeau City,Whitehall,1,791,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5512306900,Wisconsin,Vernon Town,Bergen,1,846,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5512306900,Wisconsin,Vernon Town,Bergen,1,846,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5512314150,Wisconsin,Vernon Village,Chaseburg,1,166,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5512314150,Wisconsin,Vernon Village,Chaseburg,1,166,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5512314675,Wisconsin,Vernon Town,Christiana,1,567,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5512314675,Wisconsin,Vernon Town,Christiana,1,567,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5512315675,Wisconsin,Vernon Town,Clinton,1,289,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5512315675,Wisconsin,Vernon Town,Clinton,1,289,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5512316875,Wisconsin,Vernon Town,Coon,1,481,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5512316875,Wisconsin,Vernon Town,Coon,1,481,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5512316900,Wisconsin,Vernon Village,Coon Valley,1,487,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5512316900,Wisconsin,Vernon Village,Coon Valley,1,487,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5512319850,Wisconsin,Vernon Village,De Soto,1,143,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5512319850,Wisconsin,Vernon Village,De Soto,1,143,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5512326550,Wisconsin,Vernon Town,Forest,1,314,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5512326550,Wisconsin,Vernon Town,Forest,1,314,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5512327400,Wisconsin,Vernon Town,Franklin,1,627,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5512327400,Wisconsin,Vernon Town,Franklin,1,627,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5512328650,Wisconsin,Vernon Town,Genoa,1,467,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5512328650,Wisconsin,Vernon Town,Genoa,1,467,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5512328625,Wisconsin,Vernon Village,Genoa,1,152,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5512328625,Wisconsin,Vernon Village,Genoa,1,152,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5512331625,Wisconsin,Vernon Town,Greenwood,1,232,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5512331625,Wisconsin,Vernon Town,Greenwood,1,232,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5512332225,Wisconsin,Vernon Town,Hamburg,1,600,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5512332225,Wisconsin,Vernon Town,Hamburg,1,600,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5512332725,Wisconsin,Vernon Town,Harmony,1,389,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5512332725,Wisconsin,Vernon Town,Harmony,1,389,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5512334825,Wisconsin,Vernon City,Hillsboro,1,743,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5512334850,Wisconsin,Vernon Town,Hillsboro,1,397,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5512334850,Wisconsin,Vernon Town,Hillsboro,1,397,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5512334825,Wisconsin,Vernon City,Hillsboro,1,743,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5512337975,Wisconsin,Vernon Town,Jefferson,1,668,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5512337975,Wisconsin,Vernon Town,Jefferson,1,668,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5512339475,Wisconsin,Vernon Town,Kickapoo,1,317,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5512339475,Wisconsin,Vernon Town,Kickapoo,1,317,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5512340875,Wisconsin,Vernon Village,La Farge,1,384,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5512340875,Wisconsin,Vernon Village,La Farge,1,384,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5512343900,Wisconsin,Vernon Town,Liberty,1,170,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5512343900,Wisconsin,Vernon Town,Liberty,1,170,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5512360075,Wisconsin,Vernon Village,Ontario,1,221,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5512360075,Wisconsin,Vernon Village,Ontario,1,221,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5512366450,Wisconsin,Vernon Village,Readstown,1,206,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5512366450,Wisconsin,Vernon Village,Readstown,1,206,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5512376725,Wisconsin,Vernon Town,Stark,1,214,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5512376725,Wisconsin,Vernon Town,Stark,1,214,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5512377075,Wisconsin,Vernon Town,Sterling,1,353,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5512377075,Wisconsin,Vernon Town,Sterling,1,353,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5512377550,Wisconsin,Vernon Village,Stoddard,1,485,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5512377550,Wisconsin,Vernon Village,Stoddard,1,485,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5512381675,Wisconsin,Vernon Town,Union,1,268,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5512381675,Wisconsin,Vernon Town,Union,1,268,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5512382925,Wisconsin,Vernon City,Viroqua,1,2511,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5512382925,Wisconsin,Vernon City,Viroqua,1,2511,Sequoia (Dominion),Optech IIIP-Eagle,Optical Scan,N/A,No,Yes,Yes,Yes
5512382950,Wisconsin,Vernon Town,Viroqua,1,1098,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
5512382950,Wisconsin,Vernon Town,Viroqua,1,1098,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5512385050,Wisconsin,Vernon Town,Webster,1,393,Not Applicable,Not Applicable,Hand Counted Paper Ballots,N/A,No,Yes,Yes,Yes
5512385050,Wisconsin,Vernon Town,Webster,1,393,Sequoia (Dominion),AVC Edge,DRE-Touchscreen,Yes,Yes,Yes,No,Yes
